AccountNumber,Balance
ACC106259,472785.01
ACC106260,272056.08
ACC106261,234530.45
ACC106262,296389.60
ACC106263,38128.99
ACC106264,734006.03
ACC106265,326394.21
ACC106266,495967.05
ACC106267,437831.81
ACC106268,228620.28
ACC106269,722106.75
ACC106270,519676.67
ACC106271,224589.35
ACC106272,264989.79
ACC106273,499296.08
ACC106274,468312.97
ACC106275,740584.25
ACC106276,744012.37
ACC106277,380163.07
ACC106278,149714.81
ACC106279,623242.51
ACC106280,85479.56
ACC106281,548555.80
ACC106282,987081.53
ACC106283,478393.49
ACC106284,135129.02
ACC106285,725217.81
ACC106286,821227.30
ACC106287,678651.61
ACC106288,827427.51
ACC106289,495137.10
ACC106290,231420.49
ACC106291,251039.10
ACC106292,935972.74
ACC106293,998842.63
ACC106294,576046.90
ACC106295,155008.17
ACC106296,407962.42
ACC106297,863352.17
ACC106298,654364.68
ACC106299,710096.62
ACC106300,12177.61
ACC106301,248270.62
ACC106302,624085.99
ACC106303,111465.07
ACC106304,481362.35
ACC106305,888270.09
ACC106306,556424.19
ACC106307,361515.00
ACC106308,159755.16
ACC106309,184853.08
ACC106310,130587.79
ACC106311,626675.22
ACC106312,144837.90
ACC106313,967907.46
ACC106314,123481.05
ACC106315,50271.00
ACC106316,529116.10
ACC106317,471106.98
ACC106318,287588.43
ACC106319,845153.44
ACC106320,692930.45
ACC106321,144693.23
ACC106322,740674.05
ACC106323,23467.78
ACC106324,682921.38
ACC106325,114595.24
ACC106326,565019.42
ACC106327,235578.62
ACC106328,912830.29
ACC106329,438200.04
ACC106330,401451.47
ACC106331,465744.99
ACC106332,873818.36
ACC106333,84382.28
ACC106334,974380.53
ACC106335,198653.50
ACC106336,280419.24
ACC106337,398634.28
ACC106338,158471.26
ACC106339,808367.34
ACC106340,185616.12
ACC106341,533306.51
ACC106342,665412.27
ACC106343,459638.91
ACC106344,934342.34
ACC106345,98076.98
ACC106346,180528.51
ACC106347,290859.05
ACC106348,368954.81
ACC106349,116812.59
ACC106350,253698.20
ACC106351,768180.09
ACC106352,542913.47
ACC106353,423967.64
ACC106354,857189.76
ACC106355,521551.14
ACC106356,680023.71
ACC106357,196585.12
ACC106358,674626.26
ACC106359,855541.93
ACC106360,106159.60
ACC106361,576823.45
ACC106362,880314.03
ACC106363,140909.02
ACC106364,958382.67
ACC106365,134726.27
ACC106366,516639.23
ACC106367,756870.50
ACC106368,492808.14
ACC106369,891685.80
ACC106370,319139.95
ACC106371,649007.32
ACC106372,727441.68
ACC106373,821719.31
ACC106374,964203.69
ACC106375,883598.03
ACC106376,369522.29
ACC106377,530286.54
ACC106378,123119.04
ACC106379,136019.22
ACC106380,168653.13
ACC106381,168920.43
ACC106382,998427.39
ACC106383,488608.53
ACC106384,507189.01
ACC106385,628425.80
ACC106386,624174.56
ACC106387,412087.59
ACC106388,157971.59
ACC106389,183820.92
ACC106390,400754.50
ACC106391,344281.13
ACC106392,886564.19
ACC106393,960554.03
ACC106394,867565.68
ACC106395,810444.98
ACC106396,780635.77
ACC106397,943821.91
ACC106398,632668.71
ACC106399,851028.53
ACC106400,43079.97
ACC106401,211050.09
ACC106402,848036.78
ACC106403,695149.67
ACC106404,957827.13
ACC106405,591763.93
ACC106406,841833.56
ACC106407,901447.46
ACC106408,398118.63
ACC106409,289187.67
ACC106410,65431.36
ACC106411,282305.08
ACC106412,86260.27
ACC106413,923953.19
ACC106414,352599.98
ACC106415,102698.76
ACC106416,801557.77
ACC106417,522282.33
ACC106418,911450.50
ACC106419,521129.55
ACC106420,859259.31
ACC106421,568927.43
ACC106422,436310.37
ACC106423,277233.80
ACC106424,327891.85
ACC106425,479011.21
ACC106426,896735.17
ACC106427,58743.83
ACC106428,805375.25
ACC106429,572702.63
ACC106430,384329.38
ACC106431,429484.71
ACC106432,985733.94
ACC106433,722397.67
ACC106434,544952.73
ACC106435,430043.37
ACC106436,918098.92
ACC106437,923743.57
ACC106438,974230.66
ACC106439,403635.64
ACC106440,218003.49
ACC106441,939453.10
ACC106442,568066.42
ACC106443,171522.69
ACC106444,597724.17
ACC106445,458399.83
ACC106446,947069.38
ACC106447,985091.97
ACC106448,947603.73
ACC106449,91967.88
ACC106450,794468.37
ACC106451,385418.97
ACC106452,843916.08
ACC106453,955049.90
ACC106454,81170.46
ACC106455,325764.96
ACC106456,840894.16
ACC106457,510443.95
ACC106458,699155.32
ACC106459,968041.84
ACC106460,265038.67
ACC106461,632695.23
ACC106462,915361.70
ACC106463,680788.84
ACC106464,918762.43
ACC106465,280661.01
ACC106466,642626.88
ACC106467,623657.17
ACC106468,397797.09
ACC106469,137246.59
ACC106470,432082.14
ACC106471,91787.58
ACC106472,632600.34
ACC106473,99868.52
ACC106474,202686.03
ACC106475,172791.17
ACC106476,448248.82
ACC106477,786244.83
ACC106478,878294.60
ACC106479,329308.57
ACC106480,229988.83
ACC106481,537095.86
ACC106482,130821.46
ACC106483,991322.78
ACC106484,422738.42
ACC106485,830258.29
ACC106486,839632.80
ACC106487,284540.32
ACC106488,792396.40
ACC106489,529572.59
ACC106490,852351.64
ACC106491,564231.11
ACC106492,184810.86
ACC106493,686699.18
ACC106494,200712.25
ACC106495,677931.40
ACC106496,494695.82
ACC106497,274751.17
ACC106498,577010.10
ACC106499,255365.14
ACC106500,41657.80
ACC106501,629300.68
ACC106502,402034.75
ACC106503,659827.86
ACC106504,733803.81
ACC106505,44924.36
ACC106506,294151.63
ACC106507,52103.16
ACC106508,791151.76
ACC106509,403997.48
ACC106510,461416.37
ACC106511,785746.18
ACC106512,381248.20
ACC106513,558929.29
ACC106514,404259.13
ACC106515,831268.58
ACC106516,418022.62
ACC106517,589451.63
ACC106518,365368.17
ACC106519,366399.18
ACC106520,221967.53
ACC106521,892930.63
ACC106522,715931.13
ACC106523,290170.03
ACC106524,715231.35
ACC106525,817965.98
ACC106526,913359.96
ACC106527,210091.71
ACC106528,289147.59
ACC106529,59774.81
ACC106530,935028.72
ACC106531,614132.28
ACC106532,724095.53
ACC106533,120027.24
ACC106534,235396.03
ACC106535,242603.76
ACC106536,772399.62
ACC106537,713907.65
ACC106538,10162.84
ACC106539,659385.50
ACC106540,664221.42
ACC106541,943221.26
ACC106542,320833.34
ACC106543,547177.77
ACC106544,594084.82
ACC106545,816347.59
ACC106546,866200.60
ACC106547,127680.09
ACC106548,671797.14
ACC106549,823762.25
ACC106550,513871.14
ACC106551,754727.52
ACC106552,866090.02
ACC106553,921706.56
ACC106554,574970.78
ACC106555,886493.98
ACC106556,692301.92
ACC106557,486378.33
ACC106558,718642.26
ACC106559,881885.87
ACC106560,886859.08
ACC106561,546750.79
ACC106562,709848.16
ACC106563,736199.92
ACC106564,201185.80
ACC106565,965795.60
ACC106566,674335.42
ACC106567,32008.29
ACC106568,325984.53
ACC106569,887493.74
ACC106570,608396.32
ACC106571,913059.70
ACC106572,633574.64
ACC106573,210563.05
ACC106574,718278.29
ACC106575,511749.60
ACC106576,701164.62
ACC106577,709313.32
ACC106578,864748.49
ACC106579,354412.72
ACC106580,781554.99
ACC106581,867460.12
ACC106582,792411.32
ACC106583,413331.08
ACC106584,489829.91
ACC106585,202085.59
ACC106586,70906.43
ACC106587,489925.73
ACC106588,415093.80
ACC106589,602229.60
ACC106590,636081.34
ACC106591,530114.83
ACC106592,245244.47
ACC106593,119827.12
ACC106594,743636.73
ACC106595,20271.40
ACC106596,900147.32
ACC106597,909877.42
ACC106598,395585.47
ACC106599,240603.12
ACC106600,674386.26
ACC106601,601838.17
ACC106602,31144.21
ACC106603,972102.50
ACC106604,745014.02
ACC106605,325282.42
ACC106606,138394.31
ACC106607,803479.38
ACC106608,642411.32
ACC106609,359839.07
ACC106610,441202.58
ACC106611,45689.13
ACC106612,93486.24
ACC106613,562357.14
ACC106614,967484.49
ACC106615,103808.36
ACC106616,336006.57
ACC106617,133091.50
ACC106618,839921.32
ACC106619,899086.11
ACC106620,710855.30
ACC106621,897502.96
ACC106622,778710.14
ACC106623,758012.52
ACC106624,215435.73
ACC106625,700997.62
ACC106626,487829.09
ACC106627,100197.60
ACC106628,136324.57
ACC106629,910600.94
ACC106630,721642.99
ACC106631,272741.83
ACC106632,492583.38
ACC106633,840168.45
ACC106634,617452.96
ACC106635,705606.38
ACC106636,702885.39
ACC106637,264281.00
ACC106638,61810.82
ACC106639,510254.19
ACC106640,179801.36
ACC106641,860454.16
ACC106642,184073.45
ACC106643,752534.76
ACC106644,913210.41
ACC106645,289711.38
ACC106646,949763.80
ACC106647,700423.67
ACC106648,941862.72
ACC106649,771928.43
ACC106650,488834.75
ACC106651,227804.44
ACC106652,267619.13
ACC106653,514650.78
ACC106654,299898.70
ACC106655,856993.76
ACC106656,440827.52
ACC106657,202318.86
ACC106658,950890.12
ACC106659,35162.42
ACC106660,377670.16
ACC106661,347005.21
ACC106662,679470.28
ACC106663,133192.79
ACC106664,701125.25
ACC106665,501875.76
ACC106666,232761.96
ACC106667,389840.17
ACC106668,296435.17
ACC106669,534631.74
ACC106670,85719.94
ACC106671,639328.64
ACC106672,839658.83
ACC106673,810171.49
ACC106674,340596.17
ACC106675,376713.38
ACC106676,84008.81
ACC106677,259631.49
ACC106678,926550.96
ACC106679,762480.21
ACC106680,183234.41
ACC106681,896822.64
ACC106682,678490.85
ACC106683,655929.19
ACC106684,144309.79
ACC106685,822873.92
ACC106686,557680.25
ACC106687,885902.45
ACC106688,423122.09
ACC106689,75626.81
ACC106690,963578.55
ACC106691,657368.40
ACC106692,946727.28
ACC106693,391994.46
ACC106694,226696.21
ACC106695,103262.27
ACC106696,654051.98
ACC106697,549106.88
ACC106698,476042.20
ACC106699,662809.61
ACC106700,73667.84
ACC106701,173608.17
ACC106702,221952.57
ACC106703,390322.88
ACC106704,182450.37
ACC106705,27954.40
ACC106706,175743.96
ACC106707,612162.67
ACC106708,612557.10
ACC106709,47980.91
ACC106710,751727.33
ACC106711,294193.13
ACC106712,476220.74
ACC106713,297364.35
ACC106714,604647.13
ACC106715,587638.44
ACC106716,608351.08
ACC106717,561900.93
ACC106718,606577.35
ACC106719,47759.46
ACC106720,845874.23
ACC106721,239753.74
ACC106722,621710.52
ACC106723,257222.20
ACC106724,860112.12
ACC106725,702992.42
ACC106726,755317.50
ACC106727,664417.49
ACC106728,514314.29
ACC106729,480855.97
ACC106730,284434.95
ACC106731,746317.76
ACC106732,282703.40
ACC106733,926213.77
ACC106734,472554.54
ACC106735,605720.63
ACC106736,180080.16
ACC106737,543683.33
ACC106738,548741.88
ACC106739,773929.68
ACC106740,772157.58
ACC106741,360782.19
ACC106742,573205.21
ACC106743,792062.50
ACC106744,386354.03
ACC106745,332349.56
ACC106746,626363.31
ACC106747,917250.48
ACC106748,200773.50
ACC106749,143267.52
ACC106750,856928.17
ACC106751,264010.84
ACC106752,195536.21
ACC106753,195245.00
ACC106754,26423.35
ACC106755,416020.21
ACC106756,925496.23
ACC106757,320096.57
ACC106758,892899.73
ACC106759,689409.67
ACC106760,906693.45
ACC106761,994556.26
ACC106762,675390.44
ACC106763,875525.77
ACC106764,60634.67
ACC106765,780211.21
ACC106766,652862.82
ACC106767,538867.19
ACC106768,990684.77
ACC106769,906622.66
ACC106770,797080.42
ACC106771,784606.52
ACC106772,283471.72
ACC106773,96121.32
ACC106774,717878.88
ACC106775,589746.39
ACC106776,345269.52
ACC106777,775121.74
ACC106778,201889.78
ACC106779,652534.31
ACC106780,988821.65
ACC106781,259095.66
ACC106782,51712.56
ACC106783,96275.74
ACC106784,540002.62
ACC106785,386575.80
ACC106786,251939.19
ACC106787,206134.08
ACC106788,146089.08
ACC106789,791732.43
ACC106790,471278.74
ACC106791,830897.03
ACC106792,838221.25
ACC106793,955171.96
ACC106794,826306.52
ACC106795,26013.16
ACC106796,829884.82
ACC106797,618651.68
ACC106798,462081.70
ACC106799,809467.58
ACC106800,920928.08
ACC106801,641387.61
ACC106802,818029.32
ACC106803,448265.76
ACC106804,802752.53
ACC106805,583551.90
ACC106806,834075.88
ACC106807,350433.96
ACC106808,694875.47
ACC106809,866413.73
ACC106810,32056.51
ACC106811,705520.25
ACC106812,206061.58
ACC106813,738373.04
ACC106814,410878.23
ACC106815,795594.53
ACC106816,684655.40
ACC106817,841867.98
ACC106818,600828.77
ACC106819,538696.24
ACC106820,292620.34
ACC106821,637807.86
ACC106822,782761.56
ACC106823,227567.92
ACC106824,816099.84
ACC106825,551789.97
ACC106826,341667.32
ACC106827,818338.63
ACC106828,42064.76
ACC106829,229904.14
ACC106830,791358.91
ACC106831,666584.54
ACC106832,595796.27
ACC106833,991410.90
ACC106834,427651.10
ACC106835,951896.05
ACC106836,717576.96
ACC106837,170999.64
ACC106838,271508.15
ACC106839,886718.48
ACC106840,969022.96
ACC106841,614689.52
ACC106842,491161.51
ACC106843,10810.43
ACC106844,949988.38
ACC106845,640732.28
ACC106846,153166.99
ACC106847,719176.84
ACC106848,465908.67
ACC106849,60106.86
ACC106850,66774.83
ACC106851,838785.42
ACC106852,822822.35
ACC106853,950367.40
ACC106854,133827.78
ACC106855,387763.80
ACC106856,273121.70
ACC106857,741711.80
ACC106858,777681.97
ACC106859,810100.43
ACC106860,19330.53
ACC106861,505184.69
ACC106862,329361.86
ACC106863,449136.59
ACC106864,445892.67
ACC106865,959909.66
ACC106866,947314.84
ACC106867,674337.64
ACC106868,90078.36
ACC106869,939166.50
ACC106870,688723.17
ACC106871,237970.38
ACC106872,412675.83
ACC106873,363986.02
ACC106874,305359.63
ACC106875,801389.35
ACC106876,357133.47
ACC106877,577730.23
ACC106878,125440.90
ACC106879,884649.52
ACC106880,342253.71
ACC106881,85858.04
ACC106882,34836.16
ACC106883,918112.30
ACC106884,978412.55
ACC106885,351746.52
ACC106886,536330.61
ACC106887,410602.26
ACC106888,190589.60
ACC106889,962045.21
ACC106890,484423.22
ACC106891,865496.93
ACC106892,213240.82
ACC106893,933585.78
ACC106894,335353.74
ACC106895,333896.00
ACC106896,422232.73
ACC106897,528352.09
ACC106898,107709.77
ACC106899,152718.02
ACC106900,897678.91
ACC106901,813435.03
ACC106902,988055.18
ACC106903,895210.22
ACC106904,728580.70
ACC106905,609254.83
ACC106906,428551.23
ACC106907,271934.46
ACC106908,795672.07
ACC106909,331627.32
ACC106910,779508.39
ACC106911,871804.84
ACC106912,242803.85
ACC106913,941484.10
ACC106914,299210.86
ACC106915,125204.99
ACC106916,149575.96
ACC106917,100225.95
ACC106918,786198.07
ACC106919,374600.22
ACC106920,28736.40
ACC106921,58796.12
ACC106922,585466.13
ACC106923,902387.25
ACC106924,601114.21
ACC106925,314605.62
ACC106926,749769.78
ACC106927,320986.94
ACC106928,948538.92
ACC106929,162424.40
ACC106930,70358.97
ACC106931,366387.27
ACC106932,591322.01
ACC106933,773272.69
ACC106934,418076.28
ACC106935,443481.93
ACC106936,161436.77
ACC106937,79204.12
ACC106938,245770.72
ACC106939,309626.64
ACC106940,515530.60
ACC106941,681666.80
ACC106942,386450.43
ACC106943,911848.40
ACC106944,643339.44
ACC106945,256861.53
ACC106946,278500.42
ACC106947,703094.54
ACC106948,466947.49
ACC106949,533185.94
ACC106950,679634.19
ACC106951,23796.75
ACC106952,844645.13
ACC106953,433460.38
ACC106954,315026.74
ACC106955,836851.74
ACC106956,379886.82
ACC106957,688177.35
ACC106958,512293.33
ACC106959,466883.51
ACC106960,161035.62
ACC106961,565497.53
ACC106962,846633.06
ACC106963,278353.80
ACC106964,751204.68
ACC106965,429136.13
ACC106966,933547.70
ACC106967,271725.60
ACC106968,699565.80
ACC106969,996640.34
ACC106970,954075.45
ACC106971,642460.83
ACC106972,385994.11
ACC106973,527854.04
ACC106974,428446.82
ACC106975,264147.25
ACC106976,919852.68
ACC106977,76597.45
ACC106978,478473.04
ACC106979,504500.58
ACC106980,731094.41
ACC106981,727760.57
ACC106982,526820.16
ACC106983,671376.33
ACC106984,737668.80
ACC106985,557115.50
ACC106986,522600.76
ACC106987,785252.54
ACC106988,867469.55
ACC106989,622198.40
ACC106990,107432.07
ACC106991,374907.72
ACC106992,305744.17
ACC106993,699593.97
ACC106994,894263.86
ACC106995,564219.86
ACC106996,150010.08
ACC106997,776875.44
ACC106998,892870.91
ACC106999,670150.78
ACC107000,674082.03
ACC107001,726310.10
ACC107002,280934.18
ACC107003,155056.52
ACC107004,980813.73
ACC107005,202235.89
ACC107006,348102.23
ACC107007,790477.93
ACC107008,919592.66
ACC107009,54746.40
ACC107010,242327.54
ACC107011,804516.78
ACC107012,489498.82
ACC107013,388992.11
ACC107014,913115.52
ACC107015,420791.73
ACC107016,442350.32
ACC107017,602012.60
ACC107018,495102.23
ACC107019,523794.11
ACC107020,731605.55
ACC107021,627559.81
ACC107022,397594.21
ACC107023,913227.62
ACC107024,523277.59
ACC107025,13854.54
ACC107026,931358.05
ACC107027,658616.97
ACC107028,933639.84
ACC107029,269638.57
ACC107030,883038.76
ACC107031,135109.32
ACC107032,475562.07
ACC107033,500241.90
ACC107034,320115.84
ACC107035,431968.33
ACC107036,900814.08
ACC107037,77679.90
ACC107038,465272.41
ACC107039,876774.45
ACC107040,799610.17
ACC107041,797027.18
ACC107042,698456.89
ACC107043,500796.45
ACC107044,401039.99
ACC107045,995485.20
ACC107046,727759.28
ACC107047,524387.21
ACC107048,258842.53
ACC107049,400668.05
ACC107050,966502.16
ACC107051,185583.84
ACC107052,376227.74
ACC107053,900675.51
ACC107054,713664.65
ACC107055,240355.25
ACC107056,771135.66
ACC107057,920505.21
ACC107058,77910.86
ACC107059,999141.56
ACC107060,199446.48
ACC107061,47275.48
ACC107062,882086.76
ACC107063,861468.54
ACC107064,598214.87
ACC107065,530587.94
ACC107066,765078.25
ACC107067,638496.48
ACC107068,294000.63
ACC107069,414153.66
ACC107070,191390.41
ACC107071,492376.47
ACC107072,122802.70
ACC107073,520539.59
ACC107074,35712.01
ACC107075,461238.09
ACC107076,867976.83
ACC107077,262561.24
ACC107078,390071.19
ACC107079,109521.40
ACC107080,200827.97
ACC107081,622455.34
ACC107082,444967.27
ACC107083,215192.49
ACC107084,635316.07
ACC107085,303511.58
ACC107086,163081.09
ACC107087,968144.82
ACC107088,53499.83
ACC107089,628323.87
ACC107090,164819.74
ACC107091,567790.56
ACC107092,631965.92
ACC107093,503242.57
ACC107094,639044.17
ACC107095,622484.22
ACC107096,921551.63
ACC107097,319965.94
ACC107098,309856.67
ACC107099,568997.46
ACC107100,663167.23
ACC107101,462504.08
ACC107102,451292.66
ACC107103,556777.21
ACC107104,171459.31
ACC107105,870981.33
ACC107106,906165.28
ACC107107,199170.87
ACC107108,915430.32
ACC107109,712912.63
ACC107110,373152.78
ACC107111,62190.52
ACC107112,390938.93
ACC107113,237696.85
ACC107114,697498.59
ACC107115,580714.87
ACC107116,724255.07
ACC107117,541115.56
ACC107118,175410.29
ACC107119,742290.63
ACC107120,838528.04
ACC107121,53607.13
ACC107122,390398.02
ACC107123,619896.83
ACC107124,596149.77
ACC107125,79006.86
ACC107126,301385.16
ACC107127,737173.71
ACC107128,239555.68
ACC107129,209300.93
ACC107130,277452.56
ACC107131,972694.48
ACC107132,961003.41
ACC107133,785736.70
ACC107134,412545.28
ACC107135,573871.57
ACC107136,568305.61
ACC107137,117364.68
ACC107138,255374.37
ACC107139,736040.25
ACC107140,288365.88
ACC107141,674757.10
ACC107142,965088.67
ACC107143,228151.28
ACC107144,713677.30
ACC107145,169255.69
ACC107146,602070.20
ACC107147,233330.26
ACC107148,398691.19
ACC107149,686645.81
ACC107150,365424.18
ACC107151,890325.20
ACC107152,853149.73
ACC107153,108637.14
ACC107154,144388.58
ACC107155,740564.81
ACC107156,318097.92
ACC107157,245950.35
ACC107158,299980.02
ACC107159,425188.90
ACC107160,987352.47
ACC107161,203167.02
ACC107162,575722.27
ACC107163,166988.06
ACC107164,862701.94
ACC107165,877794.96
ACC107166,402270.10
ACC107167,473704.17
ACC107168,105048.63
ACC107169,454233.33
ACC107170,190145.82
ACC107171,781593.53
ACC107172,806075.89
ACC107173,377492.06
ACC107174,297647.66
ACC107175,821544.02
ACC107176,715834.49
ACC107177,261627.47
ACC107178,147267.83
ACC107179,774363.03
ACC107180,380890.31
ACC107181,863900.72
ACC107182,583676.09
ACC107183,467117.22
ACC107184,965360.75
ACC107185,217648.39
ACC107186,99477.54
ACC107187,98606.01
ACC107188,393290.79
ACC107189,834774.34
ACC107190,491546.34
ACC107191,319189.30
ACC107192,355379.41
ACC107193,32629.27
ACC107194,850765.63
ACC107195,798266.57
ACC107196,326066.10
ACC107197,989839.57
ACC107198,121470.91
ACC107199,721717.36
ACC107200,788421.73
ACC107201,701379.22
ACC107202,283798.75
ACC107203,91565.32
ACC107204,44161.97
ACC107205,374848.72
ACC107206,542483.88
ACC107207,121015.72
ACC107208,744411.46
ACC107209,457532.07
ACC107210,719427.58
ACC107211,469843.18
ACC107212,63595.05
ACC107213,237348.05
ACC107214,244576.83
ACC107215,447869.75
ACC107216,444018.28
ACC107217,50294.48
ACC107218,580307.90
ACC107219,927974.55
ACC107220,542321.84
ACC107221,562403.66
ACC107222,538600.14
ACC107223,284715.14
ACC107224,461055.85
ACC107225,455585.37
ACC107226,897814.65
ACC107227,20216.77
ACC107228,389117.25
ACC107229,244027.67
ACC107230,76859.65
ACC107231,695499.35
ACC107232,253729.60
ACC107233,141059.31
ACC107234,28928.49
ACC107235,102863.16
ACC107236,114017.54
ACC107237,215546.63
ACC107238,494838.07
ACC107239,333343.03
ACC107240,362038.47
ACC107241,242005.50
ACC107242,687274.61
ACC107243,392566.86
ACC107244,411382.30
ACC107245,199654.26
ACC107246,871970.96
ACC107247,248618.14
